WC_Location,WorkCenter,Date_Wrk,Shift_Wrk,Part_Num,unitperHr,cycle_time(mins),UpQty,scrap,schMins,PlannedDownMins,stopTime,ExpectedRun,ActualRunTime,OEEAvailability,ActualPerformance,ExpectedPerformance,OEEPerformance,OEEQuality
Mytox 1,335-DT ARB,2023-03-31 00:00:00,1,CDTAL306,33.00,1,99,0,448,0,0,398,398,1,99,398,0.24874371859296482,1
Mytox 1,335-DT ARB,2023-03-31 00:00:00,2,CDTAR306,33.00,1,157,0,364,0,0,314,314,1,157,314,0.5,1
Mytox 1,338-X167 MERCEDES,2023-03-31 00:00:00,1,D24AL306,12.00,1,47,0,248,0,0,248,248,1,47,248,0.18951612903225806,1
Mytox 1,338-X167 MERCEDES,2023-03-31 00:00:00,1,D25AR306,12.00,1,30,0,387,0,0,337,337,1,30,337,0.08902077151335312,1
Mytox 1,433-K2CX GEN V ASSEMBLY,2023-03-31 00:00:00,1,LL6KL106,18.00,1,47,0,301,0,0,251,251,1,47,251,0.18725099601593626,1
Mytox 1,433-K2CX GEN V ASSEMBLY,2023-03-31 00:00:00,1,LL6KR106,18.00,1,21,0,115,0,0,115,115,1,21,115,0.1826086956521739,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-31 00:00:00,1,D24AL005,12.00,5,45,0,270,0,0,270,270,1,45,54,0.8333333333333334,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-31 00:00:00,1,D25AR005,12.00,5,15,0,210,0,105,210,105,0.5,15,21,0.7142857142857143,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-31 00:00:00,1,D67AL005,11.00,5.45,45,0,270,0,0,270,270,1,45,49.54128440366972,0.9083333333333334,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-31 00:00:00,1,D67AR005,11.00,5.45,15,0,120,0,0,120,120,1,15,22.01834862385321,0.68125,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-31 00:00:00,1,P78RU006,60.00,1,455,5,480,0,0,430,430,1,455,430,1.058139534883721,0.989010989010989
Mytox 1,810-UF KM6,2023-03-31 00:00:00,1,M94NC001,61.00,0.98,420,0,480,0,30,430,400,0.9302325581395349,420,408.16326530612247,1.029,1
Mytox 1,812-RU FOAM SEALING,2023-03-31 00:00:00,1,M94NC006,144.00,0.42,602,0,345,0,0,295,295,1,602,702.3809523809524,0.8570847457627119,1
Mytox 1,"816-LD Upper, KM007",2023-03-31 00:00:00,1,H4AMU006,95.00,0.63,846,6,480,0,0,430,430,1,846,682.5396825396825,1.2394883720930232,0.9929078014184397
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-31 00:00:00,1,H3SMU006,32.00,1.88,501,9,465,0,90,465,375,0.8064516129032258,501,199.468085106383,2.5116799999999997,0.9820359281437125
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-31 00:00:00,2,H1CMU106,70.00,0.86,333,21,480,0,210,480,270,0.5625,333,313.95348837209303,1.0606666666666666,0.9369369369369369
Mytox 2,434-P552-8 LEFT,2023-03-31 00:00:00,1,FP8AL906,30.00,1,120,0,285,0,0,285,285,1,120,285,0.42105263157894735,1
Mytox 2,434-P552-8 LEFT,2023-03-31 00:00:00,2,FP8AL906,30.00,1,72,0,188,0,0,188,188,1,72,188,0.3829787234042553,1
Mytox 2,439A-T1XX SUV,2023-03-31 00:00:00,1,GTSAR306,27.00,2.22,165,0,417,0,0,367,367,1,165,165.3153153153153,0.9980926430517711,1
Mytox 2,439A-T1XX SUV,2023-03-31 00:00:00,2,GTLAL306,27.00,2.22,153,0,461,90,0,321,321,1,153,144.59459459459458,1.0581308411214954,1
Mytox 2,439A-T1XX SUV,2023-03-31 00:00:00,3,GTLAL306,27.00,2.22,57,0,131,0,0,131,131,1,57,59.009009009009006,0.9659541984732825,1
Mytox 2,439A-T1XX SUV,2023-03-31 00:00:00,3,GTLAR306,27.00,2.22,105,0,244,0,0,244,244,1,105,109.9099099099099,0.9553278688524591,1
Mytox 2,439A-T1XX SUV,2023-03-31 00:00:00,3,GTSAL306,27.00,2.22,34,0,63,0,0,63,63,1,34,28.378378378378375,1.1980952380952383,1
Mytox 2,439B-T1XX SUV 2,2023-03-31 00:00:00,1,GTSAL306,27.00,2.22,189,0,470,30,0,390,390,1,189,175.67567567567565,1.0758461538461541,1
Mytox 2,439B-T1XX SUV 2,2023-03-31 00:00:00,3,GTSAL306,27.00,2.22,135,0,311,0,0,261,261,1,135,117.56756756756755,1.1482758620689657,1
Mytox 2,454-P552-8 RIGHT,2023-03-31 00:00:00,1,FP8AR906,30.00,1,36,0,146,0,0,146,146,1,36,146,0.2465753424657534,1
Mytox 2,454-P552-8 RIGHT,2023-03-31 00:00:00,2,FP8AR906,30.00,1,48,0,174,0,0,174,174,1,48,174,0.27586206896551724,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-31 00:00:00,1,CDTKU416,44.00,1,200,0,457,0,0,407,407,1,200,407,0.4914004914004914,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-31 00:00:00,2,CDTKU306,44.00,1,156,0,389,0,0,339,339,1,156,339,0.46017699115044247,1
Mytox 2,467A-P702S A,2023-03-31 00:00:00,1,FP7AL306,30.00,2,197,0,457,10,0,397,397,1,197,198.5,0.9924433249370277,1
Mytox 2,467A-P702S A,2023-03-31 00:00:00,3,FP7AL306,30.00,2,114,0,310,0,0,260,260,1,114,130,0.8769230769230769,1
Mytox 2,467B-P702S B,2023-03-31 00:00:00,2,FP7AR326,30.00,2,160,0,421,50,0,321,321,1,160,160.5,0.9968847352024922,1
Mytox 2,468A-P702 A,2023-03-31 00:00:00,2,FP7LR406,30.00,2,132,0,456,95,0,311,311,1,132,155.5,0.8488745980707395,1
Mytox 2,468B-P702 B,2023-03-31 00:00:00,1,FP7LL406,30.00,2,216,0,462,10,0,402,402,1,216,201,1.0746268656716418,1
Mytox 2,468B-P702 B,2023-03-31 00:00:00,2,FP7LL406,30.00,2,200,0,449,0,0,399,399,1,200,199.5,1.0025062656641603,1
Mytox 2,469-DT MFTG BED STEP,2023-03-31 00:00:00,2,CTRKU106,44.00,1,120,0,347,0,0,297,297,1,120,297,0.40404040404040403,1
Mytox 2,470A-T1XX HD,2023-03-31 00:00:00,2,GBLAR106,27.00,2.22,51,0,145,0,40,145,105,0.7241379310344828,51,47.29729729729729,1.0782857142857145,1
Mytox 2,470A-T1XX HD,2023-03-31 00:00:00,2,GBRAR106,27.00,2.22,84,0,223,0,0,223,223,1,84,100.45045045045045,0.8362331838565022,1
Mytox 2,470A-T1XX HD,2023-03-31 00:00:00,3,GBLAR106,27.00,2.22,33,0,69,0,0,69,69,1,33,31.081081081081077,1.0617391304347827,1
Mytox 2,470B-T1xxHD2,2023-03-31 00:00:00,1,GBLAR106,27.00,2.22,24,0,70,0,0,70,70,1,24,31.531531531531527,0.7611428571428572,1
Mytox 2,470B-T1xxHD2,2023-03-31 00:00:00,1,GBRAR106,27.00,2.22,116,0,270,0,0,270,270,1,116,121.62162162162161,0.9537777777777778,1
Mytox 2,470B-T1xxHD2,2023-03-31 00:00:00,2,GBLAL106,27.00,2.22,141,0,364,0,0,314,314,1,141,141.44144144144144,0.9968789808917198,1
Mytox 2,470B-T1xxHD2,2023-03-31 00:00:00,2,GBRAL106,27.00,2.22,36,0,86,0,0,86,86,1,36,38.73873873873873,0.9293023255813955,1
Mytox 2,481-WS FIXED STEP,2023-03-31 00:00:00,1,C75AL306,43.00,1,37,0,89,0,0,89,89,1,37,89,0.4157303370786517,1
Mytox 2,481-WS FIXED STEP,2023-03-31 00:00:00,1,C90AR206,43.00,1,36,0,83,0,0,83,83,1,36,83,0.43373493975903615,1
Mytox 2,481-WS FIXED STEP,2023-03-31 00:00:00,1,C91AL206,43.00,1,60,0,167,0,0,167,167,1,60,167,0.3592814371257485,1
Mytox 2,482-WS POWER STEP,2023-03-31 00:00:00,1,C94AR306,27.00,1,55,0,131,0,0,131,131,1,55,131,0.4198473282442748,1
Mytox 2,482-WS POWER STEP,2023-03-31 00:00:00,1,CXJAL106,27.00,1,36,0,109,0,0,109,109,1,36,109,0.3302752293577982,1
